86.00993112,7.693695324
75.07998045,32.94299312
36.10885905,96.50612811
82.06885704,3.977071145
28.25394287,94.61422737
77.83273936,74.59531606
64.5096215,75.72752589
21.27282671,46.08674014
56.24638528,21.83033114
85.78506624,26.61102752
18.55801337,78.03317909
85.43397342,10.78251342
77.85878296,86.80124301
12.53719823,26.98748601
30.97032821,11.48565365
75.81353947,7.828113087
87.8107552,57.41388956
59.75638179,35.38697937
88.61595409,56.54312475
73.481071,72.46588515
64.93193004,78.09708819
37.38399139,86.65380317
27.29802013,91.43534314
95.73562888,10.72043974
27.27251623,3.590123868
31.61146883,26.73414149
48.01060313,73.111733
89.01358538,11.08950193
62.36381987,6.849257904
15.681547,63.9143927
73.28523514,64.11640614
87.1398815,71.06050521
68.3174721,58.63405473
12.07229141,16.44339648
5.72774217,47.64890117
70.99388742,35.08364432
35.8511911,8.222732623
13.98763182,44.81619131
96.58894653,15.58444928
13.4558127,40.97999921
40.96808289,38.03620408
71.28573756,82.05782713
52.02022493,6.997426855
48.0760586,99.58269168
49.16165669,81.99298568
76.79621018,4.741313192
19.77618786,85.66326716
39.16862232,42.95712467
80.88841857,4.979684297
89.55425241,21.22812064
94.94955107,33.60460149
20.93214656,48.4732504
28.65807274,39.00120971
87.20883802,95.18893401
30.14464825,2.648195904
0.91265894,39.38132725
21.95107383,97.26883883
49.27953619,58.04195513
7.095493982,72.79660164
5.522648687,78.73253343
26.62299012,0.886190496
84.03510998,97.53795499
65.9705474,31.68797425
62.05510714,15.80678902
98.27169508,73.28382966
43.96144222,38.92886448
57.69109952,93.7618339
26.61263365,35.44264494
80.7603348,1.990661328
31.30240426,30.70531718
40.09505757,50.71800246
28.12017305,47.72216992
43.66028372,6.547263381
32.26009661,70.23244582
31.99527299,69.04644188
42.43472887,36.65681155
41.42474281,48.75052187
66.16113668,14.28801632
42.11891135,34.19565037
66.20266186,50.09484007
61.15845661,42.32634399
29.69953525,55.18642212
69.69742612,70.01843965
72.21280788,89.09993772
33.23810163,76.07373954
25.72317978,55.18241376
94.24345952,31.20200748
61.72164842,93.12733479
18.88766016,83.20821065
94.43310511,66.74567163
6.414516689,10.64790597
13.8654521,25.59865785
91.38000431,94.08999209
69.30517319,72.82244787
33.25298044,80.83042572
50.56369831,79.28073427
91.63315813,46.51222704
58.41557274,61.83560418
98.92531964,44.57542843
0.33951709,41.43991005
